cog_id,root,clade_name,protein_id,ssp_id,gene_id,preferred_name
NOG255355,5,Hylobatidae,YOL161C,4932,NA,PAU20
NOG255355,5,Hylobatidae,YOR009W,4932,NA,TIR4
NOG255355,5,Hylobatidae,YOR394W,4932,NA,PAU21
NOG255355,5,Hylobatidae,YPL282C,4932,NA,PAU22
NOG242867,5,Hylobatidae,YNR009W,4932,NA,NRM1
NOG35310,5,Hylobatidae,YNR004W,4932,NA,SWM2
NOG231030,5,Hylobatidae,YJR011C,4932,NA,YJR011C
NOG30464,5,Hylobatidae,YDR227W,4932,NA,SIR4
NOG240312,5,Hylobatidae,YEL072W,4932,NA,RMD6
NOG42318,5,Hylobatidae,YDR070C,4932,NA,FMP16
NOG18171,5,Hylobatidae,YAL028W,4932,NA,FRT2
NOG32840,5,Hylobatidae,YER180C,4932,NA,ISC10
NOG283198,5,Hylobatidae,YER158C,4932,NA,YER158C
NOG40408,5,Hylobatidae,YFR017C,4932,NA,IGD1
NOG21253,5,Hylobatidae,YCL049C,4932,NA,YCL049C
NOG254375,5,Hylobatidae,YPL186C,4932,NA,UIP4
NOG30786,5,Hylobatidae,YKL208W,4932,NA,CBT1
NOG31185,5,Hylobatidae,YML037C,4932,NA,YML037C
NOG44162,5,Hylobatidae,YCR024C,4932,NA,SLM5
NOG44162,5,Hylobatidae,YEL017C,4932,NA,NA
NOG33387,5,Hylobatidae,YDL186W,4932,NA,YDL186W
NOG31267,5,Hylobatidae,YER180C,4932,NA,ISC10
NOG14154,5,Hylobatidae,YCL002C,4932,NA,YCL002C
NOG242868,5,Hylobatidae,YNR034W,4932,NA,SOL1
NOG269520,5,Hylobatidae,YER011W,4932,NA,TIR1
NOG269520,5,Hylobatidae,YOR010C,4932,NA,TIR2
NOG242866,5,Hylobatidae,YNR024W,4932,NA,MPP6
NOG39938,5,Hylobatidae,YGL032C,4932,NA,AGA2
NOG43760,5,Hylobatidae,YOR247W,4932,NA,SRL1
NOG43760,5,Hylobatidae,YPL163C,4932,NA,SVS1
NOG43854,5,Hylobatidae,YLR315W,4932,NA,NKP2
NOG248186,5,Hylobatidae,YMR316W,4932,NA,DIA1
NOG248186,5,Hylobatidae,YOR385W,4932,NA,YOR385W
NOG29697,5,Hylobatidae,YER044C,4932,NA,ERG28
NOG23241,5,Hylobatidae,YKR005C,4932,NA,YKR005C
NOG27671,5,Hylobatidae,YNL133C,4932,NA,FYV6
NOG10365,5,Hylobatidae,YOR249C,4932,NA,APC5
NOG41177,5,Hylobatidae,YOR189W,4932,NA,IES4
NOG27989,5,Hylobatidae,YBR107C,4932,NA,IML3
NOG43251,5,Hylobatidae,YCL058W,4932,NA,NA
NOG254488,5,Hylobatidae,YMR255W,4932,NA,GFD1
NOG269971,5,Hylobatidae,YDR262W,4932,NA,YDR262W
NOG259337,5,Hylobatidae,YBL111C,4932,NA,YBL111C
NOG259337,5,Hylobatidae,YBL113C,4932,NA,YBL113C
NOG259337,5,Hylobatidae,YDR545W,4932,NA,YRF1-1
NOG259337,5,Hylobatidae,YEL077C,4932,NA,YEL077C
NOG259337,5,Hylobatidae,YER190W,4932,NA,YRF1-2
NOG259337,5,Hylobatidae,YFL066C,4932,NA,YFL066C
NOG259337,5,Hylobatidae,YGR296W,4932,NA,YRF1-3
NOG259337,5,Hylobatidae,YHL050C,4932,NA,YHL050C
NOG259337,5,Hylobatidae,YHR218W,4932,NA,YHR218W
NOG259337,5,Hylobatidae,YHR219W,4932,NA,YHR219W
NOG259337,5,Hylobatidae,YIL177C,4932,NA,YIL177C
NOG259337,5,Hylobatidae,YJL225C,4932,NA,YJL225C
NOG259337,5,Hylobatidae,YLL066C,4932,NA,YLL066C
NOG259337,5,Hylobatidae,YLL067C,4932,NA,YLL067C
NOG259337,5,Hylobatidae,YLR466W,4932,NA,YRF1-4
NOG259337,5,Hylobatidae,YLR467W,4932,NA,YRF1-5
NOG259337,5,Hylobatidae,YML133C,4932,NA,YML133C
NOG259337,5,Hylobatidae,YNL339C,4932,NA,YRF1-6
NOG259337,5,Hylobatidae,YOR396W,4932,NA,YRF1-8
NOG259337,5,Hylobatidae,YPL283C,4932,NA,YRF1-7
NOG259337,5,Hylobatidae,YPR204W,4932,NA,YPR204W
NOG272406,5,Hylobatidae,YGR236C,4932,NA,SPG1
NOG28229,5,Hylobatidae,YPL077C,4932,NA,YPL077C
NOG29554,5,Hylobatidae,YDR383C,4932,NA,NKP1
NOG36711,5,Hylobatidae,YGL121C,4932,NA,GPG1
NOG35063,5,Hylobatidae,YDL053C,4932,NA,PBP4
NOG33080,5,Hylobatidae,YPL201C,4932,NA,YIG1
NOG32325,5,Hylobatidae,YGL108C,4932,NA,YGL108C
NOG272669,5,Hylobatidae,YPL068C,4932,NA,YPL068C
NOG04298,5,Hylobatidae,YBL085W,4932,NA,BOI1
NOG26833,5,Hylobatidae,YHL026C,4932,NA,YHL026C
COG1372,5,Hylobatidae,YDL227C,4932,NA,HO
NOG256552,6,Cercopithecoidea,YLR181C,4932,NA,VTA1
NOG34197,6,Cercopithecoidea,YKR083C,4932,NA,DAD2
NOG24015,6,Cercopithecoidea,YBL046W,4932,NA,PSY4
NOG10548,6,Cercopithecoidea,YGR077C,4932,NA,PEX8
NOG31864,6,Cercopithecoidea,YKL063C,4932,NA,YKL063C
NOG09614,6,Cercopithecoidea,YGL036W,4932,NA,YGL036W
NOG24242,6,Cercopithecoidea,YNL100W,4932,NA,MIC27
NOG02667,6,Cercopithecoidea,YAL031C,4932,NA,GIP4
NOG23790,6,Cercopithecoidea,YGL223C,4932,NA,COG1
NOG26831,6,Cercopithecoidea,YDR184C,4932,NA,ATC1
NOG11501,6,Cercopithecoidea,YOL063C,4932,NA,CRT10
NOG245724,6,Cercopithecoidea,YLR226W,4932,NA,BUR2
NOG14106,6,Cercopithecoidea,YCL051W,4932,NA,LRE1
NOG14106,6,Cercopithecoidea,YDR528W,4932,NA,HLR1
NOG17565,6,Cercopithecoidea,YDL005C,4932,NA,MED2
NOG16790,6,Cercopithecoidea,YJL147C,4932,NA,MRX5
NOG07265,6,Cercopithecoidea,YDR350C,4932,NA,ATP22
NOG26801,6,Cercopithecoidea,YFR049W,4932,NA,YMR31
NOG14137,6,Cercopithecoidea,YJL192C,4932,NA,SOP4
NOG10662,6,Cercopithecoidea,YJL146W,4932,NA,IDS2
NOG14804,6,Cercopithecoidea,YMR064W,4932,NA,AEP1
NOG01950,6,Cercopithecoidea,YMR163C,4932,NA,INP2
NOG230949,6,Cercopithecoidea,YGR140W,4932,NA,CBF2
NOG12508,6,Cercopithecoidea,YIL071C,4932,NA,PCI8
NOG19642,6,Cercopithecoidea,YMR086W,4932,NA,SEG1
NOG05711,6,Cercopithecoidea,YER124C,4932,NA,DSE1
NOG10424,6,Cercopithecoidea,YLR320W,4932,NA,MMS22
NOG15535,6,Cercopithecoidea,YBR128C,4932,NA,ATG14
NOG22332,6,Cercopithecoidea,YHL025W,4932,NA,SNF6
NOG258519,6,Cercopithecoidea,YOR229W,4932,NA,WTM2
NOG258519,6,Cercopithecoidea,YOR230W,4932,NA,WTM1
NOG258519,6,Cercopithecoidea,YPL139C,4932,NA,UME1
NOG08894,6,Cercopithecoidea,YAL051W,4932,NA,OAF1
NOG08894,6,Cercopithecoidea,YOR363C,4932,NA,PIP2
NOG03808,6,Cercopithecoidea,YGR166W,4932,NA,TRS65
NOG26828,6,Cercopithecoidea,YDR446W,4932,NA,ECM11
NOG25476,6,Cercopithecoidea,YGR102C,4932,NA,GTF1
NOG20741,6,Cercopithecoidea,YBR077C,4932,NA,SLM4
NOG231320,6,Cercopithecoidea,YGR222W,4932,NA,PET54
NOG28165,6,Cercopithecoidea,YIL119C,4932,NA,RPI1
NOG15914,6,Cercopithecoidea,YPR139C,4932,NA,LOA1
NOG240828,6,Cercopithecoidea,YPL007C,4932,NA,TFC8
NOG08648,6,Cercopithecoidea,YLR263W,4932,NA,RED1
NOG26714,6,Cercopithecoidea,YLR385C,4932,NA,SWC7
NOG245645,6,Cercopithecoidea,YDL073W,4932,NA,AHK1
NOG31818,6,Cercopithecoidea,YLL042C,4932,NA,ATG10
NOG08487,6,Cercopithecoidea,YFR013W,4932,NA,IOC3
NOG08487,6,Cercopithecoidea,YOL017W,4932,NA,ESC8
NOG243260,6,Cercopithecoidea,YKR007W,4932,NA,MEH1
NOG19047,6,Cercopithecoidea,YDR315C,4932,NA,IPK1
NOG251051,6,Cercopithecoidea,YKR037C,4932,NA,SPC34
NOG246274,6,Cercopithecoidea,YNL282W,4932,NA,POP3
NOG18874,6,Cercopithecoidea,YNR045W,4932,NA,PET494
NOG251727,6,Cercopithecoidea,YKL176C,4932,NA,LST4
NOG27864,6,Cercopithecoidea,YPL168W,4932,NA,MRX4
NOG260014,6,Cercopithecoidea,YPR148C,4932,NA,YPR148C
NOG18670,6,Cercopithecoidea,YHR184W,4932,NA,SSP1
NOG231782,6,Cercopithecoidea,YLR211C,4932,NA,ATG38
NOG256033,6,Cercopithecoidea,YMR198W,4932,NA,CIK1
NOG256033,6,Cercopithecoidea,YPL253C,4932,NA,VIK1
NOG02588,6,Cercopithecoidea,YDR131C,4932,NA,YDR131C
NOG02588,6,Cercopithecoidea,YJL149W,4932,NA,DAS1
NOG28519,6,Cercopithecoidea,YFR008W,4932,NA,FAR7
NOG26776,6,Cercopithecoidea,YDL139C,4932,NA,SCM3
NOG17756,6,Cercopithecoidea,YCL063W,4932,NA,VAC17
NOG05374,6,Cercopithecoidea,YJL016W,4932,NA,TPH3
NOG252208,6,Cercopithecoidea,YCR082W,4932,NA,AHC2
NOG10403,6,Cercopithecoidea,YLR173W,4932,NA,YLR173W
NOG254875,6,Cercopithecoidea,YIR010W,4932,NA,DSN1
NOG243583,6,Cercopithecoidea,YER092W,4932,NA,IES5
NOG254907,6,Cercopithecoidea,YGL226C,4932,NA,NA
NOG30940,6,Cercopithecoidea,YNL038W,4932,NA,GPI15
NOG20037,6,Cercopithecoidea,YBR250W,4932,NA,SPO23
NOG08484,6,Cercopithecoidea,YIL154C,4932,NA,YIL154C
NOG21746,6,Cercopithecoidea,YGR042W,4932,NA,MTE1
NOG27581,6,Cercopithecoidea,YLR329W,4932,NA,REC102
NOG10331,6,Cercopithecoidea,YIL139C,4932,NA,REV7
NOG06036,6,Cercopithecoidea,YBR168W,4932,NA,PEX32
NOG25676,6,Cercopithecoidea,YEL001C,4932,NA,IRC22
NOG16578,6,Cercopithecoidea,YER153C,4932,NA,PET122
NOG01315,6,Cercopithecoidea,YDR103W,4932,NA,STE5
NOG40115,6,Cercopithecoidea,YIL102C,4932,NA,YIL102C
NOG26393,6,Cercopithecoidea,YER046W,4932,NA,SPO73
NOG31140,6,Cercopithecoidea,YNL211C,4932,NA,MRX7
NOG24459,6,Cercopithecoidea,YLL033W,4932,NA,IRC19
NOG17047,6,Cercopithecoidea,YGL250W,4932,NA,RMR1
NOG249692,6,Cercopithecoidea,YDR123C,4932,NA,INO2
NOG25763,6,Cercopithecoidea,YDR085C,4932,NA,AFR1
NOG19794,6,Cercopithecoidea,YOL036W,4932,NA,YOL036W
NOG269760,6,Cercopithecoidea,YBR108W,4932,NA,AIM3
NOG03608,6,Cercopithecoidea,YLR381W,4932,NA,CTF3
NOG23405,6,Cercopithecoidea,YBL006C,4932,NA,LDB7
NOG12188,6,Cercopithecoidea,YER167W,4932,NA,BCK2
NOG06015,6,Cercopithecoidea,YDR369C,4932,NA,XRS2
NOG28527,6,Cercopithecoidea,YDL129W,4932,NA,YDL129W
NOG256032,6,Cercopithecoidea,YLR021W,4932,NA,IRC25
NOG269437,6,Cercopithecoidea,YLR363C,4932,NA,NMD4
NOG248187,6,Cercopithecoidea,YLR079W,4932,NA,SIC1
NOG40853,6,Cercopithecoidea,YNL210W,4932,NA,MER1
NOG07140,6,Cercopithecoidea,YHR017W,4932,NA,YSC83
NOG34278,6,Cercopithecoidea,YEL005C,4932,NA,VAB2
NOG31366,6,Cercopithecoidea,YLR408C,4932,NA,BLS1
NOG241739,6,Cercopithecoidea,YGR179C,4932,NA,OKP1
NOG254377,6,Cercopithecoidea,YDR239C,4932,NA,YDR239C
NOG06158,6,Cercopithecoidea,YOR337W,4932,NA,TEA1
NOG235585,6,Cercopithecoidea,YPL189C,4932,NA,NA
NOG130533,6,Cercopithecoidea,YKL162C,4932,NA,YKL162C
NOG240311,6,Cercopithecoidea,YPL052W,4932,NA,OAZ1
NOG01402,6,Cercopithecoidea,YIL055C,4932,NA,YIL055C
NOG17455,6,Cercopithecoidea,YBL010C,4932,NA,YBL010C
NOG28243,6,Cercopithecoidea,YHR127W,4932,NA,YHR127W
NOG15601,6,Cercopithecoidea,YLR199C,4932,NA,PBA1
NOG20643,6,Cercopithecoidea,YOR350C,4932,NA,MNE1
NOG23834,6,Cercopithecoidea,YPL121C,4932,NA,MEI5
NOG34598,6,Cercopithecoidea,YDR381C,4932,NA,NA
NOG15270,6,Cercopithecoidea,YGR122W,4932,NA,YGR122W
NOG35750,6,Cercopithecoidea,YPL055C,4932,NA,LGE1
NOG12286,6,Cercopithecoidea,YER032W,4932,NA,FIR1
NOG235345,6,Cercopithecoidea,YPL161C,4932,NA,BEM4
NOG05595,6,Cercopithecoidea,YDR310C,4932,NA,SUM1
NOG32439,6,Cercopithecoidea,YER071C,4932,NA,TDA2
NOG23775,6,Cercopithecoidea,YHR159W,4932,NA,TDA11
NOG09050,6,Cercopithecoidea,YOR354C,4932,NA,MSC6
NOG239829,6,Cercopithecoidea,YBL107C,4932,NA,MIX23
NOG36007,6,Cercopithecoidea,YDR022C,4932,NA,ATG31
NOG26923,6,Cercopithecoidea,YGL061C,4932,NA,DUO1
NOG30148,6,Cercopithecoidea,YLR119W,4932,NA,SRN2
NOG05196,6,Cercopithecoidea,YHL034C,4932,NA,SBP1
NOG06085,6,Cercopithecoidea,YLR368W,4932,NA,MDM30
NOG24201,6,Cercopithecoidea,YNL188W,4932,NA,KAR1
NOG21560,6,Cercopithecoidea,YNL050C,4932,NA,YNL050C
NOG28975,6,Cercopithecoidea,YLR445W,4932,NA,GMC2
NOG31114,6,Cercopithecoidea,YIL016W,4932,NA,SNL1
NOG259183,6,Cercopithecoidea,YFL049W,4932,NA,SWP82
NOG18921,6,Cercopithecoidea,YGL249W,4932,NA,ZIP2
NOG24179,6,Cercopithecoidea,YGR142W,4932,NA,BTN2
NOG06322,6,Cercopithecoidea,YDR138W,4932,NA,HPR1
NOG14931,6,Cercopithecoidea,YFR042W,4932,NA,KEG1
NOG03487,6,Cercopithecoidea,YLR150W,4932,NA,STM1
NOG17745,6,Cercopithecoidea,YLR292C,4932,NA,SEC72
